"","open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
"162",2020-01-10 17:00:00,8198.86,8286.34,8003.16,8020.01,54810.032667,2020-01-11 16:59:59,445034349.564702,469131,27916.124974,226716001.442886,"BTCUSDT"
"163",2020-01-11 17:00:00,8020.01,8197,7960,8184.98,38131.494336,2020-01-12 16:59:59,309351920.45885,350662,19718.541096,159972663.992919,"BTCUSDT"
"164",2020-01-12 17:00:00,8184.97,8196,8055.89,8110.34,31159.755683,2020-01-13 16:59:59,252656965.35815,289144,15215.226501,123407351.918079,"BTCUSDT"
"165",2020-01-13 17:00:00,8110.34,8880,8105.54,8810.01,120399.126742,2020-01-14 16:59:59,1032735180.86587,915328,62492.096676,536081638.054186,"BTCUSDT"
"166",2020-01-14 17:00:00,8814.64,8916.48,8564,8821.41,84816.297606,2020-01-15 16:59:59,743712237.279082,764048,42493.551026,372770745.179299,"BTCUSDT"
"167",2020-01-15 17:00:00,8820.01,8859.81,8586,8720.01,51991.074284,2020-01-16 16:59:59,451752380.281081,543064,25996.30135,225914888.377772,"BTCUSDT"
"168",2020-01-16 17:00:00,8720.15,9041.65,8672.44,8913.28,70897.737377,2020-01-17 16:59:59,629568740.707009,676403,36139.808845,320997160.958917,"BTCUSDT"
"169",2020-01-17 17:00:00,8913.27,8988.88,8806.38,8915.96,38294.746545,2020-01-18 16:59:59,340852837.91608,458182,19421.295313,172895403.239743,"BTCUSDT"
"170",2020-01-18 17:00:00,8915.09,9198.98,8466,8701.7,70676.889259,2020-01-19 16:59:59,623950864.276293,615665,33655.943241,297282818.093159,"BTCUSDT"
"171",2020-01-19 17:00:00,8701.72,8746.99,8521.28,8642.35,38896.639746,2020-01-20 16:59:59,336447837.001806,385006,19453.863782,168293007.487546,"BTCUSDT"
"172",2020-01-20 17:00:00,8642.35,8789,8488,8736.03,36494.687659,2020-01-21 16:59:59,316056704.984738,365621,18731.871637,162303157.942794,"BTCUSDT"
"173",2020-01-21 17:00:00,8736.04,8818,8590,8682.36,29080.557138,2020-01-22 16:59:59,252638888.214925,317424,14477.157512,125794389.995543,"BTCUSDT"
"174",2020-01-22 17:00:00,8682.77,8691.81,8306.39,8404.52,48165.944597,2020-01-23 16:59:59,407428808.675337,464805,23287.712444,196965082.040414,"BTCUSDT"
"175",2020-01-23 17:00:00,8404.52,8528.02,8238,8439,41687.529529,2020-01-24 16:59:59,349874174.790039,407271,21293.489586,178752179.114777,"BTCUSDT"
"176",2020-01-24 17:00:00,8438.99,8451.26,8254.9,8340.58,25521.157932,2020-01-25 16:59:59,212869245.635898,283118,13076.752786,109098245.224273,"BTCUSDT"
"177",2020-01-25 17:00:00,8340.01,8618.13,8293.66,8615,31130.485164,2020-01-26 16:59:59,263941925.272999,332612,15797.911267,133936210.143563,"BTCUSDT"
"178",2020-01-26 17:00:00,8614.39,9000,8535,8907.57,53973.542996,2020-01-27 16:59:59,473194952.804469,514196,28592.326521,250794158.809191,"BTCUSDT"
"179",2020-01-27 17:00:00,8907.57,9400,8862.4,9374.21,74584.853765,2020-01-28 16:59:59,676593159.48234,616678,38852.363246,352558461.215382,"BTCUSDT"
"180",2020-01-28 17:00:00,9375.34,9449.24,9216,9301.53,53864.065122,2020-01-29 16:59:59,503188568.836358,492545,26615.651329,248688826.41119,"BTCUSDT"
"181",2020-01-29 17:00:00,9301.57,9578,9204.44,9513.21,60626.744259,2020-01-30 16:59:59,569652869.819684,529570,30852.55545,290043577.439287,"BTCUSDT"
"182",2020-01-30 17:00:00,9511.52,9530.22,9210.01,9352.89,45552.022352,2020-01-31 16:59:59,425779010.406537,428547,22482.470899,210150300.222274,"BTCUSDT"
"183",2020-01-31 17:00:00,9351.71,9464.53,9281,9384.61,28578.067354,2020-02-01 16:59:59,268137739.993338,334972,14679.126305,137764121.891687,"BTCUSDT"
"184",2020-02-01 17:00:00,9384.41,9477.03,9120,9331.51,45690.91254,2020-02-02 16:59:59,428064088.690468,446558,22588.40606,211808205.791569,"BTCUSDT"
"185",2020-02-02 17:00:00,9331.59,9618.79,9234,9292.24,50892.133451,2020-02-03 16:59:59,476379993.492472,492124,24781.397696,232065946.538542,"BTCUSDT"
"186",2020-02-03 17:00:00,9291.35,9350,9093.01,9197.02,53308.175266,2020-02-04 16:59:59,491136137.210763,528930,26103.432307,240571508.240152,"BTCUSDT"
"187",2020-02-04 17:00:00,9197.02,9744.45,9177.22,9612.04,64870.415615,2020-02-05 16:59:59,613540574.781831,661758,35375.605202,334620486.137367,"BTCUSDT"
"188",2020-02-05 17:00:00,9612.03,9862.57,9526.35,9772,64949.706588,2020-02-06 16:59:59,631245079.822381,682179,32143.454647,312506614.386625,"BTCUSDT"
"189",2020-02-06 17:00:00,9772,9885,9730,9813.73,43966.114632,2020-02-07 16:59:59,430744860.181439,582249,22733.988186,222761439.955789,"BTCUSDT"
"190",2020-02-07 17:00:00,9813.87,9940,9667.11,9895.05,43600.843666,2020-02-08 16:59:59,427781790.200816,514573,22664.381837,222438123.846687,"BTCUSDT"
"191",2020-02-08 17:00:00,9895.04,10166,9880.75,10151.75,43408.475616,2020-02-09 16:59:59,437441704.905396,536848,22408.277327,225799470.002747,"BTCUSDT"
"192",2020-02-09 17:00:00,10151.72,10188,9756,9851.83,59573.084619,2020-02-10 16:59:59,590091358.442907,690308,28618.883245,283509329.436813,"BTCUSDT"
"193",2020-02-10 17:00:00,9851.74,10323.59,9700,10223.08,62422.395224,2020-02-11 16:59:59,624970415.405474,710170,31905.31642,319373572.872505,"BTCUSDT"
"194",2020-02-11 17:00:00,10223.08,10450,10223.08,10326.46,61008.06393,2020-02-12 16:59:59,629756037.516079,857655,31141.8077,321525481.541402,"BTCUSDT"
"195",2020-02-12 17:00:00,10325.33,10500,10080,10229.63,79344.358759,2020-02-13 16:59:59,815507473.735361,932802,38475.272548,395629173.038623,"BTCUSDT"
"196",2020-02-13 17:00:00,10227.78,10381.56,10111.37,10344.36,47038.480173,2020-02-14 16:59:59,482455622.003626,622310,23697.005493,243079257.305515,"BTCUSDT"
"197",2020-02-14 17:00:00,10344.36,10375,9801,9904.72,57657.202947,2020-02-15 16:59:59,580845331.174785,739781,26758.580323,269731775.503156,"BTCUSDT"
"198",2020-02-15 17:00:00,9904.46,10050,9638.12,9917.27,60023.999537,2020-02-16 16:59:59,592584876.904086,708070,29406.136839,290482773.251937,"BTCUSDT"
"199",2020-02-16 17:00:00,9910.7,9964.16,9452.67,9706,70261.011901,2020-02-17 16:59:59,680009637.615995,778058,33221.839241,321724146.097348,"BTCUSDT"
"200",2020-02-17 17:00:00,9706,10250,9576.01,10164.71,70604.124019,2020-02-18 16:59:59,696870122.812608,723413,37303.996326,368380176.648726,"BTCUSDT"
"201",2020-02-18 17:00:00,10164.78,10250,9350,9593.79,55162.586895,2020-02-19 16:59:59,547679966.929226,588760,25457.91648,253188749.128235,"BTCUSDT"
"202",2020-02-19 17:00:00,9594.65,9699,9400,9596.42,60152.342914,2020-02-20 16:59:59,576020107.462602,667387,29843.208875,285816414.87816,"BTCUSDT"
"203",2020-02-20 17:00:00,9597.21,9755.51,9550.21,9677.05,42181.554524,2020-02-21 16:59:59,408286949.803529,470599,21645.267614,209532434.576333,"BTCUSDT"
"204",2020-02-21 17:00:00,9677.05,9709.17,9560.02,9650.86,24636.757623,2020-02-22 16:59:59,237544283.225259,319961,13267.246511,127929552.997598,"BTCUSDT"
"205",2020-02-22 17:00:00,9650.85,9990,9645,9936.4,37702.089843,2020-02-23 16:59:59,371815095.467445,441935,20035.250549,197592792.862469,"BTCUSDT"
"206",2020-02-23 17:00:00,9936.4,9990,9473.56,9656.13,55796.59612,2020-02-24 16:59:59,542081527.640833,589384,26426.930644,256859539.020507,"BTCUSDT"
"207",2020-02-24 17:00:00,9655.52,9675,9250,9315.84,54379.344552,2020-02-25 16:59:59,514946930.566023,579079,26318.934158,249358678.881313,"BTCUSDT"
"208",2020-02-25 17:00:00,9316.48,9377.44,8633.63,8785.25,92130.345482,2020-02-26 16:59:59,830717784.379095,871018,41928.874809,378197861.581655,"BTCUSDT"
"209",2020-02-26 17:00:00,8786,8971.77,8531,8823.21,72483.578762,2020-02-27 16:59:59,636955872.762546,696646,35410.014492,311229361.683852,"BTCUSDT"
"210",2020-02-27 17:00:00,8823.25,8900,8445,8692.91,71155.208977,2020-02-28 16:59:59,615664817.010391,655727,35295.606135,305533926.984734,"BTCUSDT"
"211",2020-02-28 17:00:00,8690.8,8790,8523.55,8523.61,36748.183035,2020-02-29 16:59:59,318585951.988532,414175,18916.854559,164044036.868721,"BTCUSDT"
"212",2020-02-29 17:00:00,8523.61,8750,8411,8531.88,43892.201779,2020-03-01 16:59:59,375729315.254083,472019,21838.368866,186962259.706891,"BTCUSDT"
"213",2020-03-01 17:00:00,8530.3,8965.75,8498,8915.24,60401.31773,2020-03-02 16:59:59,528906629.562819,564535,31213.080602,273395227.948324,"BTCUSDT"
"214",2020-03-02 17:00:00,8911.18,8919.65,8651,8760.07,55154.997282,2020-03-03 16:59:59,484181096.322956,512762,26954.229745,236655810.144592,"BTCUSDT"
"215",2020-03-03 17:00:00,8760.07,8848.29,8660,8750.87,38696.482578,2020-03-04 16:59:59,338849891.952935,454817,19279.33119,168832874.507235,"BTCUSDT"
"216",2020-03-04 17:00:00,8750.99,9159.42,8746.54,9054.68,58201.866355,2020-03-05 16:59:59,524102029.204783,619552,30482.082171,274387102.910889,"BTCUSDT"
"217",2020-03-05 17:00:00,9054.64,9170,8985.5,9131.88,43782.948044,2020-03-06 16:59:59,397598476.420563,493216,22296.560506,202484342.221172,"BTCUSDT"
"218",2020-03-06 17:00:00,9130.89,9188,8835,8886.66,45422.204525,2020-03-07 16:59:59,409983263.789138,485400,22281.715855,201161181.304732,"BTCUSDT"
"219",2020-03-07 17:00:00,8885.25,8886.76,8000,8033.31,77537.315166,2020-03-08 16:59:59,656931544.78216,740741,34843.607849,295351474.435449,"BTCUSDT"
"220",2020-03-08 17:00:00,8034.76,8179.31,7632.01,7929.87,116968.863268,2020-03-09 16:59:59,918787729.085584,929234,58020.957927,455866837.304623,"BTCUSDT"
"221",2020-03-09 17:00:00,7929.87,8149,7728.01,7894.56,86783.443875,2020-03-10 16:59:59,689700153.449093,737528,43673.584024,347117049.361967,"BTCUSDT"
"222",2020-03-10 17:00:00,7894.57,7980,7590,7934.52,79942.411172,2020-03-11 16:59:59,624465167.364819,699401,40497.892738,316442882.759701,"BTCUSDT"
"223",2020-03-11 17:00:00,7934.58,7966.17,4410,4800,261505.608653,2020-03-12 16:59:59,1628590104.22221,1770812,119298.006197,743481672.203765,"BTCUSDT"
"224",2020-03-12 17:00:00,4800.01,5955,3782.13,5578.6,402201.673764,2020-03-13 16:59:59,2063819540.63899,2309830,197511.954273,1017423855.75575,"BTCUSDT"
"225",2020-03-13 17:00:00,5576.05,5640.52,5055.13,5172.06,136910.135974,2020-03-14 16:59:59,736651880.921079,1106125,66104.019729,356020329.852177,"BTCUSDT"
"226",2020-03-14 17:00:00,5172.48,5940,5093.1,5361.3,139916.146534,2020-03-15 16:59:59,753755706.426877,1037714,70540.65095,380499471.949823,"BTCUSDT"
"227",2020-03-15 17:00:00,5360.33,5365.42,4442.12,5028.97,227276.92276,2020-03-16 16:59:59,1113690309.10159,1608176,108901.967366,533857910.816587,"BTCUSDT"
"228",2020-03-16 17:00:00,5028.86,5525,4921.45,5312.64,150089.926318,2020-03-17 16:59:59,793147908.268497,1069217,74698.374254,394902319.124159,"BTCUSDT"
"229",2020-03-17 17:00:00,5312.64,5436.17,5009.37,5393.04,137127.634894,2020-03-18 16:59:59,719748122.45302,962843,65106.067778,341970839.577982,"BTCUSDT"
"230",2020-03-18 17:00:00,5393.26,6400,5252.53,6162.37,199020.873439,2020-03-19 16:59:59,1164739707.51424,1403608,99011.947011,579536547.758224,"BTCUSDT"
"231",2020-03-19 17:00:00,6162.05,6900,5670,6208.36,219298.329514,2020-03-20 16:59:59,1401734013.1752,1580069,104719.63918,670117999.148142,"BTCUSDT"
"232",2020-03-20 17:00:00,6204.57,6456.98,5860.02,6186.98,128913.668363,2020-03-21 16:59:59,794962136.638417,990974,63326.096852,390737241.11381,"BTCUSDT"
"233",2020-03-21 17:00:00,6187.04,6407.87,5734.01,5816.19,119115.990527,2020-03-22 16:59:59,722895653.510062,952259,57189.898349,347411876.360958,"BTCUSDT"
"234",2020-03-22 17:00:00,5816.05,6600,5688,6467.31,164674.215785,2020-03-23 16:59:59,1015525672.07439,1099406,84136.011728,519197453.135888,"BTCUSDT"
"235",2020-03-23 17:00:00,6465.25,6833,6371.33,6744.72,151138.009878,2020-03-24 16:59:59,1001890515.23999,1012669,72781.817328,482659188.552768,"BTCUSDT"
"236",2020-03-24 17:00:00,6744.69,6957.96,6450,6677.43,132155.734989,2020-03-25 16:59:59,880250736.907989,912179,63515.16835,423439621.640695,"BTCUSDT"
"237",2020-03-25 17:00:00,6677.42,6780,6510,6737.36,83026.555211,2020-03-26 16:59:59,552537189.479351,668467,41123.410506,273834254.466925,"BTCUSDT"
"238",2020-03-26 17:00:00,6737.27,6842.59,6261,6359.11,82914.968354,2020-03-27 16:59:59,551326113.855204,643631,38439.272216,255910741.817602,"BTCUSDT"
"239",2020-03-27 17:00:00,6359.11,6360,6024,6236.65,93159.693429,2020-03-28 16:59:59,577986706.128937,725588,44960.523438,279053353.635003,"BTCUSDT"
"240",2020-03-28 17:00:00,6236.65,6266,5866.56,5881.42,63311.627714,2020-03-29 16:59:59,383707122.500963,496709,29080.967922,176336037.904513,"BTCUSDT"
"241",2020-03-29 17:00:00,5880.5,6599,5857.76,6394.38,118889.549992,2020-03-30 16:59:59,747569726.45442,784034,58863.312983,370039956.007381,"BTCUSDT"
"242",2020-03-30 17:00:00,6394.45,6523.23,6321.4,6410.44,72337.595259,2020-03-31 16:59:59,465780496.622487,538231,34730.902334,223650665.249811,"BTCUSDT"
"243",2020-03-31 17:00:00,6412.14,6679.94,6150.11,6642.92,97500.7524,2020-04-01 16:59:59,618527468.834164,758061,49161.370195,312180122.980266,"BTCUSDT"
"244",2020-04-01 17:00:00,6643.36,7198,6551,6794.09,149299.906871,2020-04-02 16:59:59,1014494762.44164,1101043,74722.163748,508095825.958677,"BTCUSDT"
"245",2020-04-02 17:00:00,6793.86,7048,6602.1,6734.1,104080.276939,2020-04-03 16:59:59,710254017.100272,840456,51077.938671,348762338.666862,"BTCUSDT"
"246",2020-04-03 17:00:00,6732.97,6990.41,6650.01,6856.99,72990.861139,2020-04-04 16:59:59,495076283.520904,659051,36419.056684,247173793.291466,"BTCUSDT"
"247",2020-04-04 17:00:00,6857.41,6895.54,6677.52,6772.78,49685.356983,2020-04-05 16:59:59,337062083.002028,506433,23875.578312,162008820.388775,"BTCUSDT"
"248",2020-04-05 17:00:00,6772.78,7355.14,6765,7329.9,118052.000832,2020-04-06 16:59:59,837357664.651921,956586,59322.208873,420706756.208279,"BTCUSDT"
"249",2020-04-06 17:00:00,7329.9,7459.69,7077,7197.32,103585.168918,2020-04-07 16:59:59,757201786.697663,924436,48811.267789,357008427.725539,"BTCUSDT"
"250",2020-04-07 17:00:00,7197.32,7420,7150,7361.28,76059.145838,2020-04-08 16:59:59,555122600.275026,750516,39000.552565,284685809.777466,"BTCUSDT"
"251",2020-04-08 17:00:00,7360.26,7371.92,7108.08,7283.54,61094.872417,2020-04-09 16:59:59,444741085.903759,686207,28801.892851,209718590.142896,"BTCUSDT"
"252",2020-04-09 17:00:00,7283.54,7295.75,6739.98,6858.92,104674.623375,2020-04-10 16:59:59,727281590.77194,949050,47958.960805,333222230.69815,"BTCUSDT"
"253",2020-04-10 17:00:00,6858.92,6944.3,6760,6876.83,45470.293206,2020-04-11 16:59:59,311699573.516674,484618,21157.128381,145036158.547118,"BTCUSDT"
"254",2020-04-11 17:00:00,6876.84,7177,6780,6903.79,73868.666501,2020-04-12 16:59:59,516235035.186511,648323,35637.958687,249206873.18272,"BTCUSDT"
"255",2020-04-12 17:00:00,6903.79,6903.79,6575,6837.91,96415.476573,2020-04-13 16:59:59,649390681.248503,804179,44648.492187,300780988.709931,"BTCUSDT"
"256",2020-04-13 17:00:00,6838.04,6978,6754.28,6868.7,69068.623285,2020-04-14 16:59:59,474794776.192111,608665,32019.322337,220122993.726576,"BTCUSDT"
"257",2020-04-14 17:00:00,6868.57,6933,6605,6621.24,61571.384994,2020-04-15 16:59:59,416947490.615696,581374,29866.89225,202324176.160037,"BTCUSDT"
"258",2020-04-15 17:00:00,6621.25,7190,6468.27,7101.94,125009.857539,2020-04-16 16:59:59,865277543.394693,971163,63251.204331,438475139.108297,"BTCUSDT"
"259",2020-04-16 17:00:00,7101.99,7148.12,6972.98,7027.55,54126.509763,2020-04-17 16:59:59,382334236.169479,537554,25973.970677,183489537.174534,"BTCUSDT"
"260",2020-04-17 17:00:00,7026.78,7293.08,7014.4,7248.6,49488.542819,2020-04-18 16:59:59,354845083.776189,494670,23980.644731,171950110.370116,"BTCUSDT"
"261",2020-04-18 17:00:00,7248.6,7266.15,7055.6,7120.74,45664.86393,2020-04-19 16:59:59,326485586.931738,483574,21519.030976,153854417.370689,"BTCUSDT"
"262",2020-04-19 17:00:00,7121.4,7220,6751,6826.83,90149.49137,2020-04-20 16:59:59,629612368.747689,785174,40427.515933,282531224.312811,"BTCUSDT"
"263",2020-04-20 17:00:00,6828.98,6940,6762,6841.37,60109.710808,2020-04-21 16:59:59,411800606.081597,555797,27732.164398,190003705.320725,"BTCUSDT"
"264",2020-04-21 17:00:00,6841.36,7156.38,6818,7125.14,61486.377334,2020-04-22 16:59:59,431271646.175599,508659,28258.859922,198241315.961853,"BTCUSDT"
"265",2020-04-22 17:00:00,7125.12,7738,7020,7482.39,102773.569561,2020-04-23 16:59:59,756320213.585852,881099,52475.598541,386041564.824451,"BTCUSDT"
"266",2020-04-23 17:00:00,7483.96,7615.96,7388,7505,60182.119939,2020-04-24 16:59:59,452118137.794002,601093,29412.509143,220931579.320653,"BTCUSDT"
"267",2020-04-24 17:00:00,7505,7705,7431.07,7538.67,43874.427726,2020-04-25 16:59:59,331292050.771973,521943,21111.140946,159480178.3799,"BTCUSDT"
"268",2020-04-25 17:00:00,7539.03,7700,7480,7693.1,50522.616209,2020-04-26 16:59:59,384202783.27471,554480,24707.494225,187939788.771443,"BTCUSDT"
"269",2020-04-26 17:00:00,7693.1,7792.02,7606,7774.62,65441.339576,2020-04-27 16:59:59,504025811.651254,637800,31594.106596,243380424.90896,"BTCUSDT"
"270",2020-04-27 17:00:00,7773.51,7780,7659.12,7738.98,46302.752638,2020-04-28 16:59:59,357391780.930763,499414,21305.50136,164468534.088449,"BTCUSDT"
"271",2020-04-28 17:00:00,7738.58,8952.89,7710.05,8778.57,183546.887514,2020-04-29 16:59:59,1536390177.04495,1433128,91462.005617,765292175.067188,"BTCUSDT"
"272",2020-04-29 17:00:00,8778.58,9460,8401,8620,206277.214124,2020-04-30 16:59:59,1839283907.46252,1661554,99484.476377,887675398.177694,"BTCUSDT"
"273",2020-04-30 17:00:00,8620,9059.18,8613.56,8826.96,91468.815059,2020-05-01 16:59:59,805640126.63087,865960,44763.354481,394216389.903865,"BTCUSDT"
"274",2020-05-01 17:00:00,8825.67,9010,8753,8972.05,59002.08755,2020-05-02 16:59:59,523838859.544249,637884,30400.353449,269917468.341601,"BTCUSDT"
"275",2020-05-02 17:00:00,8972.58,9200,8712,8894.16,90126.065643,2020-05-03 16:59:59,808427095.932159,877460,44321.3704,397824441.801237,"BTCUSDT"
"276",2020-05-03 17:00:00,8894.15,8950,8522,8871.96,84418.512331,2020-05-04 16:59:59,738343818.693925,848802,39118.380222,342180074.580018,"BTCUSDT"
"277",2020-05-04 17:00:00,8871.92,9118.58,8760,9021.83,76480.765342,2020-05-05 16:59:59,683083018.877981,812543,37454.518379,334700993.43285,"BTCUSDT"
"278",2020-05-05 17:00:00,9021.36,9395,8906.21,9142.92,105925.30242,2020-05-06 16:59:59,972793508.464907,1007661,51189.790893,470167656.565603,"BTCUSDT"
"279",2020-05-06 17:00:00,9143.4,10067,9021,9986.4,147154.611378,2020-05-07 16:59:59,1409783462.00636,1254835,74602.193112,715407978.196104,"BTCUSDT"
"280",2020-05-07 17:00:00,9986.3,10035.96,9705,9800.01,100683.7964,2020-05-08 16:59:59,997005843.740479,967816,46207.637594,457701324.858866,"BTCUSDT"
"281",2020-05-08 17:00:00,9800.02,9914.25,9520,9539.4,81950.679567,2020-05-09 16:59:59,795001351.679702,839384,36738.679244,356475632.658925,"BTCUSDT"
"282",2020-05-09 17:00:00,9539.1,9574.83,8117,8722.77,183865.182028,2020-05-10 16:59:59,1594996476.97564,1565771,84376.580774,731417660.351995,"BTCUSDT"
"283",2020-05-10 17:00:00,8722.77,9168,8200,8561.52,168807.251832,2020-05-11 16:59:59,1468392820.7608,1367382,81474.595067,708958944.158659,"BTCUSDT"
"284",2020-05-11 17:00:00,8562.04,8978.26,8528.78,8810.79,86522.780066,2020-05-12 16:59:59,760195457.050959,784859,40570.317401,356508014.188468,"BTCUSDT"
"285",2020-05-12 17:00:00,8810.99,9398,8792.99,9309.37,92466.274018,2020-05-13 16:59:59,839725719.960208,869216,43648.354655,396713970.044331,"BTCUSDT"
"286",2020-05-13 17:00:00,9309.35,9939,9256.76,9791.98,129565.37747,2020-05-14 16:59:59,1247456797.81367,1199530,63438.510993,611313934.391324,"BTCUSDT"
"287",2020-05-14 17:00:00,9791.97,9845.62,9150,9316.42,115890.761516,2020-05-15 16:59:59,1099721375.89191,1055630,55397.123434,525813199.336649,"BTCUSDT"
"288",2020-05-15 17:00:00,9315.96,9588,9220,9381.27,59587.627862,2020-05-16 16:59:59,560547005.025909,692028,28861.3682,271542836.213801,"BTCUSDT"
"289",2020-05-16 17:00:00,9380.81,9888,9322.1,9680.04,68647.764323,2020-05-17 16:59:59,663088800.815278,722718,34734.034993,335478915.976437,"BTCUSDT"
"290",2020-05-17 17:00:00,9681.11,9950,9464.23,9733.93,82006.603583,2020-05-18 16:59:59,797622297.326168,794292,40242.842986,391957586.200578,"BTCUSDT"
"291",2020-05-18 17:00:00,9733.93,9897.21,9474,9775.53,78539.760454,2020-05-19 16:59:59,760713946.008546,773581,37821.719308,366745428.208161,"BTCUSDT"
"292",2020-05-19 17:00:00,9775.13,9842,9326,9511.43,74923.73809,2020-05-20 16:59:59,721190802.763403,731189,33481.796678,322416331.962453,"BTCUSDT"
"293",2020-05-20 17:00:00,9511.43,9578.47,8815,9068.65,108928.780969,2020-05-21 16:59:59,1002046265.94126,951971,49914.081138,459089374.16888,"BTCUSDT"
"294",2020-05-21 17:00:00,9067.51,9271,8933.52,9170,58943.131024,2020-05-22 16:59:59,537847834.496709,693694,28987.315896,264538897.259025,"BTCUSDT"
"295",2020-05-22 17:00:00,9170,9307.85,9070,9179.15,43526.296966,2020-05-23 16:59:59,400407195.628922,512460,21377.616332,196682791.175936,"BTCUSDT"
"296",2020-05-23 17:00:00,9179.01,9298,8700,8720.34,70379.86645,2020-05-24 16:59:59,636787240.373325,774088,32046.411444,290362268.472147,"BTCUSDT"
"297",2020-05-24 17:00:00,8718.14,8979.66,8642.72,8900.35,62833.910949,2020-05-25 16:59:59,553545285.914014,733557,30771.888744,271166770.944938,"BTCUSDT"
"298",2020-05-25 17:00:00,8900.35,9017.67,8700,8841.18,58299.770138,2020-05-26 16:59:59,516455128.890688,678304,28242.170083,250278944.164975,"BTCUSDT"
"299",2020-05-26 17:00:00,8841,9225,8811.73,9204.07,68910.355514,2020-05-27 16:59:59,624660855.780037,662850,33532.620265,304057334.991505,"BTCUSDT"
"300",2020-05-27 17:00:00,9204.07,9625.47,9110,9575.89,74110.787662,2020-05-28 16:59:59,693930106.181383,738725,37974.899609,355720464.863084,"BTCUSDT"
"301",2020-05-28 17:00:00,9575.87,9605.26,9330,9427.07,57374.362961,2020-05-29 16:59:59,542758086.60647,593705,26819.212894,253696538.731753,"BTCUSDT"
"302",2020-05-29 17:00:00,9426.6,9740,9331.23,9697.72,55665.27254,2020-05-30 16:59:59,530598690.07145,651290,29252.679904,279016030.13118,"BTCUSDT"
"303",2020-05-30 17:00:00,9697.72,9700,9381.41,9448.27,48333.786403,2020-05-31 16:59:59,461272298.852521,651473,22778.001169,217450165.018063,"BTCUSDT"
"304",2020-05-31 17:00:00,9448.27,10380,9421.67,10200.77,76649.12696,2020-06-01 16:59:59,749707596.659357,826964,41530.412317,406777189.28315,"BTCUSDT"
"305",2020-06-01 17:00:00,10202.71,10228.99,9266,9518.04,108970.773151,2020-06-02 16:59:59,1070060237.13021,1004312,49354.907969,485973112.193519,"BTCUSDT"
"306",2020-06-02 17:00:00,9518.02,9690,9365.21,9666.24,46252.644939,2020-06-03 16:59:59,441928818.043016,562784,22656.30815,216537558.016851,"BTCUSDT"
"307",2020-06-03 17:00:00,9666.32,9881.63,9450,9789.06,57456.100969,2020-06-04 16:59:59,557234945.646739,665881,28778.237371,279263924.707829,"BTCUSDT"
"308",2020-06-04 17:00:00,9788.14,9854.75,9581,9621.16,47788.05005,2020-06-05 16:59:59,465200788.203634,566062,22329.107119,217444468.950529,"BTCUSDT"
"309",2020-06-05 17:00:00,9621.17,9735,9531.05,9666.3,32752.950893,2020-06-06 16:59:59,315604867.236149,435796,15832.693765,152610794.945549,"BTCUSDT"
"310",2020-06-06 17:00:00,9666.85,9802,9372.46,9746.99,57952.848385,2020-06-07 16:59:59,556919603.791545,637766,28426.595129,273242856.191348,"BTCUSDT"
"311",2020-06-07 17:00:00,9746.99,9800,9633,9782.01,40664.664125,2020-06-08 16:59:59,395459395.821337,485139,19744.039124,192037951.04549,"BTCUSDT"
"312",2020-06-08 17:00:00,9782,9877,9570,9772.43,46024.001289,2020-06-09 16:59:59,447208895.838698,551863,21901.19095,212965408.677828,"BTCUSDT"
"313",2020-06-09 17:00:00,9772.44,9992.72,9704.18,9885,47130.762982,2020-06-10 16:59:59,462384305.351199,560909,23128.161032,226982635.619154,"BTCUSDT"
"314",2020-06-10 17:00:00,9885.22,9964,9113,9280.4,94418.98473,2020-06-11 16:59:59,902075648.545385,966502,40972.064749,391689549.657966,"BTCUSDT"
"315",2020-06-11 17:00:00,9278.88,9557.12,9232.51,9465.13,50119.066932,2020-06-12 16:59:59,472007894.375675,553203,24344.81637,229325970.871132,"BTCUSDT"
"316",2020-06-12 17:00:00,9464.96,9494.73,9351,9473.34,27759.784851,2020-06-13 16:59:59,261673162.258472,392763,13531.007214,127577168.31734,"BTCUSDT"
"317",2020-06-13 17:00:00,9473.34,9480.99,9245,9342.1,30055.506608,2020-06-14 16:59:59,282131272.380066,415568,14465.416151,135811554.064216,"BTCUSDT"
"318",2020-06-14 17:00:00,9342.1,9495,8910.45,9426.02,86107.924707,2020-06-15 16:59:59,793518842.550985,839521,41630.747529,384031123.181729,"BTCUSDT"
"319",2020-06-15 17:00:00,9426.05,9589,9373.09,9525.59,52052.446927,2020-06-16 16:59:59,494458269.139791,543481,25692.839625,244097412.882808,"BTCUSDT"
"320",2020-06-16 17:00:00,9526.97,9565,9236.61,9465.14,48046.411152,2020-06-17 16:59:59,453209812.225781,536158,22842.831276,215532725.633928,"BTCUSDT"
"321",2020-06-17 17:00:00,9465.13,9489,9280,9386.32,37381.953765,2020-06-18 16:59:59,351649555.072539,475074,17940.405253,168801558.379332,"BTCUSDT"
"322",2020-06-18 17:00:00,9386.32,9438.3,9215.79,9310.23,45330.983673,2020-06-19 16:59:59,423086965.192738,503484,22055.969046,205898368.340149,"BTCUSDT"
"323",2020-06-19 17:00:00,9310.23,9395,9170.95,9358.95,30329.065384,2020-06-20 16:59:59,282120360.556753,382778,15125.081769,140741525.620683,"BTCUSDT"
